raceId,driverId,grid,finish,statusId,dnf,num_stops,first_stop_lap,avg_stop_time,total_stop_time,year,position_improved,position_change,race_length_proxy,pit_timing_ratio,avg_time_per_stop,dbscan_label,cluster,strategy
997,842,12,11,11,1,1.0,15.0,22.011,22.011,2018,1,1,50.0,0.3,22.011,2,0,Early Pit Strategy
997,832,9,12,11,1,2.0,15.0,24.796,49.592,2018,0,-3,50.0,0.3,24.796,0,0,Early Pit Strategy
997,845,17,13,12,1,2.0,24.0,23.966,47.932,2018,1,4,50.0,0.48,23.966,0,1,Aggressive Multi-Stop
997,840,14,14,12,1,2.0,15.0,22.24,44.48,2018,0,0,50.0,0.3,22.24,0,1,Aggressive Multi-Stop
997,838,15,15,130,1,2.0,1.0,34.5415,69.083,2018,0,0,50.0,0.02,34.5415,0,1,Aggressive Multi-Stop
997,1,2,16,32,1,2.0,25.0,21.1125,42.225,2018,0,-14,50.0,0.5,21.1125,0,0,Early Pit Strategy
997,817,7,18,43,1,2.0,15.0,21.6045,43.209,2018,0,-11,50.0,0.3,21.6045,0,0,Early Pit Strategy
998,20,2,1,1,0,2.0,20.0,28.4255,56.851,2018,1,1,35.0,0.5714285714285714,28.4255,0,0,Early Pit Strategy
998,1,1,2,1,0,1.0,25.0,28.982,28.982,2018,0,-1,35.0,0.7142857142857143,28.982,2,0,Early Pit Strategy
998,8,3,3,1,0,2.0,13.0,33.778999999999996,67.55799999999999,2018,0,0,35.0,0.37142857142857144,33.778999999999996,0,0,Early Pit Strategy
998,822,4,4,1,0,1.0,21.0,27.894,27.894,2018,0,0,35.0,0.6,27.894,2,0,Early Pit Strategy
998,817,6,5,1,0,2.0,18.0,28.0975,56.195,2018,1,1,35.0,0.5142857142857142,28.0975,0,0,Early Pit Strategy
998,807,11,6,1,0,1.0,20.0,28.719,28.719,2018,1,5,35.0,0.5714285714285714,28.719,2,1,Aggressive Multi-Stop
998,839,10,7,1,0,1.0,19.0,29.41,29.41,2018,1,3,35.0,0.5428571428571428,29.41,2,1,Aggressive Multi-Stop
998,4,13,8,1,0,2.0,13.0,28.377,56.754000000000005,2018,1,5,35.0,0.37142857142857144,28.377000000000002,0,1,Aggressive Multi-Stop
998,825,7,9,1,0,1.0,25.0,28.45,28.45,2018,0,-2,35.0,0.7142857142857143,28.45,2,0,Early Pit Strategy
998,815,12,10,1,0,2.0,13.0,28.743499999999997,57.486999999999995,2018,1,2,35.0,0.37142857142857144,28.743499999999997,0,1,Aggressive Multi-Stop
998,838,17,11,1,0,2.0,21.0,28.471,56.942,2018,1,6,35.0,0.6,28.471,0,1,Aggressive Multi-Stop
998,840,19,12,1,0,1.0,30.0,27.774,27.774,2018,1,7,35.0,0.8571428571428571,27.774,2,1,Aggressive Multi-Stop
998,842,14,13,1,0,2.0,20.0,29.220999999999997,58.44199999999999,2018,1,1,35.0,0.5714285714285714,29.220999999999997,0,1,Aggressive Multi-Stop
998,845,18,14,1,0,1.0,21.0,28.224,28.224,2018,1,4,35.0,0.6,28.224,2,1,Aggressive Multi-Stop
998,830,5,15,23,1,2.0,17.0,28.229,56.458,2018,0,-10,35.0,0.4857142857142857,28.229,0,0,Early Pit Strategy
998,154,8,16,4,1,1.0,26.0,29.254,29.254,2018,0,-8,35.0,0.7428571428571429,29.254,2,0,Early Pit Strategy
998,832,16,17,4,1,2.0,17.0,28.576,57.152,2018,0,-1,35.0,0.4857142857142857,28.576,0,1,Aggressive Multi-Stop
998,828,15,18,3,1,1.0,24.0,28.207,28.207,2018,0,-3,35.0,0.6857142857142857,28.207,2,1,Aggressive Multi-Stop
998,844,9,19,27,1,1.0,18.0,27.865,27.865,2018,0,-10,35.0,0.5142857142857142,27.865,2,0,Early Pit Strategy
999,1,14,1,1,0,1.0,42.0,18.978,18.978,2018,1,13,48.0,0.875,18.978,2,1,Aggressive Multi-Stop
999,822,2,2,1,0,2.0,28.0,26.2335,52.467,2018,0,0,48.0,0.5833333333333334,26.2335,0,0,Early Pit Strategy
999,8,3,3,1,0,2.0,14.0,19.8175,39.635,2018,0,0,48.0,0.2916666666666667,19.8175,0,0,Early Pit Strategy
999,830,4,4,1,0,3.0,29.0,19.375333333333337,58.126000000000005,2018,0,0,48.0,0.6041666666666666,19.375333333333334,1,0,Early Pit Strategy
999,807,7,5,1,0,3.0,18.0,20.382666666666665,61.148,2018,1,2,48.0,0.375,20.38266666666667,1,0,Early Pit Strategy
999,154,6,6,1,0,3.0,21.0,20.896,62.688,2018,0,0,48.0,0.4375,20.896,1,0,Early Pit Strategy
999,815,10,7,1,0,1.0,22.0,25.13,25.13,2018,1,3,48.0,0.4583333333333333,25.13,2,1,Aggressive Multi-Stop
999,839,15,8,1,0,1.0,25.0,19.57,19.57,2018,1,7,48.0,0.5208333333333334,19.57,2,1,Aggressive Multi-Stop
999,828,13,9,1,0,1.0,38.0,18.84,18.84,2018,1,4,48.0,0.7916666666666666,18.84,2,1,Aggressive Multi-Stop
999,843,17,10,1,0,2.0,28.0,19.647,39.294,2018,1,7,48.0,0.5833333333333334,19.647,0,1,Aggressive Multi-Stop
999,825,5,11,1,0,3.0,20.0,27.432,82.29599999999999,2018,0,-6,48.0,0.4166666666666667,27.432,1,0,Early Pit Strategy
999,832,8,12,1,0,3.0,20.0,20.109,60.327,2018,0,-4,48.0,0.4166666666666667,20.108999999999998,1,0,Early Pit Strategy
999,838,19,13,1,0,2.0,29.0,19.6995,39.399,2018,1,6,48.0,0.6041666666666666,19.6995,0,1,Aggressive Multi-Stop
999,842,16,14,11,1,2.0,43.0,19.659,39.318,2018,1,2,48.0,0.8958333333333334,19.659,0,1,Aggressive Multi-Stop
999,844,9,15,11,1,3.0,20.0,20.37333333333333,61.12,2018,0,-6,48.0,0.4166666666666667,20.37333333333333,1,0,Early Pit Strategy
999,4,11,16,31,1,3.0,31.0,20.334,61.001999999999995,2018,0,-5,48.0,0.6458333333333334,20.334,1,0,Early Pit Strategy
999,840,18,17,5,1,2.0,27.0,19.501,39.001999999999995,2018,1,1,48.0,0.5625,19.500999999999998,0,1,Aggressive Multi-Stop
999,20,1,18,3,1,1.0,25.0,18.657,18.657,2018,0,-17,48.0,0.5208333333333334,18.657,2,0,Early Pit Strategy
999,845,12,19,5,1,2.0,28.0,22.942,45.884,2018,0,-7,48.0,0.5833333333333334,22.942,0,0,Early Pit Strategy
1000,1,1,1,1,0,1.0,25.0,21.48,21.48,2018,0,0,52.0,0.4807692307692308,21.48,2,0,Early Pit Strategy
1000,20,4,2,1,0,1.0,39.0,23.111,23.111,2018,1,2,52.0,0.75,23.111,2,0,Early Pit Strategy
1000,8,3,3,1,0,2.0,14.0,23.15,46.3,2018,0,0,52.0,0.2692307692307692,23.15,0,0,Early Pit Strategy
1000,817,12,4,1,0,1.0,44.0,21.364,21.364,2018,1,8,52.0,0.8461538461538461,21.364,2,1,Aggressive Multi-Stop
1000,822,2,5,1,0,1.0,15.0,21.337,21.337,2018,0,-3,52.0,0.28846153846153844,21.337,2,0,Early Pit Strategy
1000,842,6,6,1,0,1.0,32.0,21.684,21.684,2018,0,0,52.0,0.6153846153846154,21.684,2,0,Early Pit Strategy
1000,825,9,7,11,1,1.0,31.0,25.126,25.126,2018,1,2,52.0,0.5961538461538461,25.126,2,0,Early Pit Strategy
1000,4,11,8,11,1,1.0,39.0,21.795,21.795,2018,1,3,52.0,0.75,21.795,2,1,Aggressive Multi-Stop
1000,832,5,9,11,1,1.0,25.0,21.914,21.914,2018,0,-4,52.0,0.4807692307692308,21.914,2,0,Early Pit Strategy
1000,154,10,10,11,1,1.0,29.0,21.733,21.733,2018,0,0,52.0,0.5576923076923077,21.733,2,0,Early Pit Strategy
1000,843,8,11,11,1,1.0,24.0,21.831,21.831,2018,0,-3,52.0,0.46153846153846156,21.831,2,0,Early Pit Strategy
1000,807,13,12,11,1,2.0,23.0,22.308,44.616,2018,1,1,52.0,0.4423076923076923,22.308,0,1,Aggressive Multi-Stop
1000,839,18,13,11,1,1.0,39.0,22.258,22.258,2018,1,5,52.0,0.75,22.258,2,1,Aggressive Multi-Stop
1000,815,19,14,11,1,1.0,22.0,22.561,22.561,2018,1,5,52.0,0.4230769230769231,22.561,2,1,Aggressive Multi-Stop
1000,828,14,15,12,1,1.0,6.0,22.64,22.64,2018,0,-1,52.0,0.11538461538461539,22.64,2,0,Early Pit Strategy
1000,845,20,16,12,1,1.0,31.0,21.509,21.509,2018,1,4,52.0,0.5961538461538461,21.509,2,1,Aggressive Multi-Stop
1000,840,15,17,12,1,1.0,47.0,21.291,21.291,2018,0,-2,52.0,0.9038461538461539,21.291,2,1,Aggressive Multi-Stop
1000,838,16,18,6,1,1.0,40.0,21.732,21.732,2018,0,-2,52.0,0.7692307692307693,21.732,2,1,Aggressive Multi-Stop
1001,20,2,1,1,0,2.0,1.0,20.9175,41.835,2018,1,1,6.0,0.16666666666666666,20.9175,0,0,Early Pit Strategy
1001,1,1,2,1,0,2.0,1.0,20.8735,41.747,2018,0,-1,6.0,0.16666666666666666,20.8735,0,0,Early Pit Strategy
1001,830,7,3,1,0,2.0,1.0,21.1415,42.283,2018,1,4,6.0,0.16666666666666666,21.1415,0,0,Early Pit Strategy
1001,822,19,4,1,0,3.0,1.0,24.42233333333333,73.267,2018,1,15,6.0,0.16666666666666666,24.42233333333333,-1,-1,Outlier (Anomalous)
1001,815,4,5,1,0,2.0,1.0,21.412,42.824,2018,0,-1,6.0,0.16666666666666666,21.412,0,0,Early Pit Strategy
1001,839,3,6,1,0,2.0,1.0,21.4035,42.807,2018,0,-3,6.0,0.16666666666666666,21.4035,0,0,Early Pit Strategy
1001,154,5,7,1,0,2.0,1.0,21.764000000000003,43.528000000000006,2018,0,-2,6.0,0.16666666666666666,21.764000000000003,0,0,Early Pit Strategy
1001,825,9,8,1,0,2.0,1.0,22.1625,44.325,2018,1,1,6.0,0.16666666666666666,22.1625,0,0,Early Pit Strategy
1001,842,10,9,1,0,2.0,1.0,21.5445,43.089,2018,1,1,6.0,0.16666666666666666,21.5445,0,0,Early Pit Strategy
1001,828,13,10,11,1,2.0,1.0,21.1345,42.269,2018,1,3,6.0,0.16666666666666666,21.1345,0,1,Aggressive Multi-Stop
1001,832,14,11,11,1,2.0,1.0,21.183,42.366,2018,1,3,6.0,0.16666666666666666,21.183,0,1,Aggressive Multi-Stop
1001,845,16,12,11,1,2.0,1.0,21.065,42.129999999999995,2018,1,4,6.0,0.16666666666666666,21.064999999999998,0,1,Aggressive Multi-Stop
1001,840,17,13,11,1,2.0,1.0,21.3165,42.633,2018,1,4,6.0,0.16666666666666666,21.3165,0,1,Aggressive Multi-Stop
1001,843,11,14,11,1,2.0,1.0,23.7,47.4,2018,0,-3,6.0,0.16666666666666666,23.7,0,0,Early Pit Strategy
1001,838,18,15,11,1,3.0,1.0,21.980666666666668,65.94200000000001,2018,1,3,6.0,0.16666666666666666,21.980666666666668,1,1,Aggressive Multi-Stop
1001,8,6,17,23,1,2.0,1.0,30.909,61.818,2018,0,-11,6.0,0.16666666666666666,30.909,0,0,Early Pit Strategy
1002,1,3,1,1,0,1.0,28.0,23.728,23.728,2018,1,2,44.0,0.6363636363636364,23.728,2,0,Early Pit Strategy
1002,8,1,2,1,0,1.0,20.0,23.862,23.862,2018,0,-1,44.0,0.45454545454545453,23.862,2,0,Early Pit Strategy
1002,822,4,3,1,0,1.0,36.0,23.763,23.763,2018,1,1,44.0,0.8181818181818182,23.763,2,0,Early Pit Strategy
1002,20,2,4,1,0,2.0,1.0,28.26,56.52,2018,0,-2,44.0,0.022727272727272728,28.26,0,0,Early Pit Strategy
1002,830,5,5,1,0,1.0,26.0,24.003,24.003,2018,0,0,44.0,0.5909090909090909,24.003,2,0,Early Pit Strategy
1002,839,8,6,1,0,1.0,38.0,24.827,24.827,2018,1,2,44.0,0.8636363636363636,24.827,2,0,Early Pit Strategy
1002,815,14,7,1,0,1.0,39.0,25.655,25.655,2018,1,7,44.0,0.8863636363636364,25.655,2,1,Aggressive Multi-Stop
1002,832,7,8,1,0,1.0,39.0,25.774,25.774,2018,0,-1,44.0,0.8863636363636364,25.774,2,0,Early Pit Strategy
1002,840,10,9,11,1,1.0,35.0,26.44,26.44,2018,1,1,44.0,0.7954545454545454,26.44,2,1,Aggressive Multi-Stop
1002,845,12,10,11,1,1.0,37.0,25.245,25.245,2018,1,2,44.0,0.8409090909090909,25.245,2,1,Aggressive Multi-Stop
1002,844,15,11,11,1,1.0,34.0,24.084,24.084,2018,1,4,44.0,0.7727272727272727,24.084,2,1,Aggressive Multi-Stop
1002,838,17,12,11,1,1.0,24.0,24.094,24.094,2018,1,5,44.0,0.5454545454545454,24.094,2,1,Aggressive Multi-Stop
1002,807,20,13,11,1,2.0,1.0,24.845,49.69,2018,1,7,44.0,0.022727272727272728,24.845,0,1,Aggressive Multi-Stop
1002,842,9,14,11,1,1.0,34.0,27.792,27.792,2018,0,-5,44.0,0.7727272727272727,27.792,2,0,Early Pit Strategy
1002,828,18,15,11,1,2.0,1.0,27.7835,55.567,2018,1,3,44.0,0.022727272727272728,27.7835,0,1,Aggressive Multi-Stop
1002,825,11,16,11,1,1.0,4.0,38.563,38.563,2018,0,-5,44.0,0.09090909090909091,38.563,7,0,Early Pit Strategy
1002,817,19,17,5,1,1.0,1.0,24.805,24.805,2018,1,2,44.0,0.022727272727272728,24.805,2,1,Aggressive Multi-Stop
1002,154,6,20,2,1,1.0,23.0,24.779,24.779,2018,0,-14,44.0,0.5227272727272727,24.779,2,0,Early Pit Strategy
1003,1,1,1,1,0,1.0,15.0,28.946,28.946,2018,0,0,49.0,0.30612244897959184,28.946,2,0,Early Pit Strategy
1003,830,2,2,1,0,1.0,17.0,29.681,29.681,2018,0,0,49.0,0.3469387755102041,29.681,2,0,Early Pit Strategy
1003,20,3,3,1,0,1.0,14.0,28.722,28.722,2018,0,0,49.0,0.2857142857142857,28.722,2,0,Early Pit Strategy
1003,822,4,4,1,0,1.0,16.0,28.542,28.542,2018,0,0,49.0,0.32653061224489793,28.542,2,0,Early Pit Strategy
1003,8,5,5,1,0,1.0,22.0,29.513,29.513,2018,0,0,49.0,0.4489795918367347,29.513,2,0,Early Pit Strategy
1003,817,6,6,1,0,1.0,27.0,28.779,28.779,2018,0,0,49.0,0.5510204081632653,28.779,2,0,Early Pit Strategy
1003,4,11,7,1,0,1.0,38.0,29.922,29.922,2018,1,4,49.0,0.7755102040816326,29.922,2,1,Aggressive Multi-Stop
1003,832,12,8,11,1,1.0,37.0,30.242,30.242,2018,1,4,49.0,0.7551020408163265,30.242,2,1,Aggressive Multi-Stop
1003,844,13,9,11,1,1.0,38.0,29.31,29.31,2018,1,4,49.0,0.7755102040816326,29.31,2,1,Aggressive Multi-Stop
1003,807,10,10,11,1,1.0,15.0,31.183,31.183,2018,0,0,49.0,0.30612244897959184,31.183,2,0,Early Pit Strategy
1003,828,14,11,11,1,1.0,44.0,28.86,28.86,2018,1,3,49.0,0.8979591836734694,28.86,2,1,Aggressive Multi-Stop
1003,838,18,12,11,1,1.0,43.0,30.234,30.234,2018,1,6,49.0,0.8775510204081632,30.234,2,1,Aggressive Multi-Stop
1003,842,15,13,11,1,1.0,26.0,28.931,28.931,2018,1,2,49.0,0.5306122448979592,28.931,2,1,Aggressive Multi-Stop
1003,840,20,14,11,1,1.0,40.0,28.767,28.767,2018,1,6,49.0,0.8163265306122449,28.767,2,1,Aggressive Multi-Stop
1003,154,8,15,11,1,1.0,16.0,29.517,29.517,2018,0,-7,49.0,0.32653061224489793,29.517,2,0,Early Pit Strategy
1003,815,7,16,11,1,3.0,17.0,28.293000000000003,84.879,2018,0,-9,49.0,0.3469387755102041,28.293000000000003,1,0,Early Pit Strategy
1003,843,17,17,11,1,2.0,14.0,29.688,59.376,2018,0,0,49.0,0.2857142857142857,29.688,0,1,Aggressive Multi-Stop
1003,825,16,18,12,1,3.0,26.0,29.814333333333337,89.443,2018,0,-2,49.0,0.5306122448979592,29.814333333333334,1,1,Aggressive Multi-Stop
1003,845,19,19,12,1,2.0,3.0,32.2495,64.499,2018,0,0,49.0,0.061224489795918366,32.2495,0,1,Aggressive Multi-Stop
1004,1,2,1,1,0,1.0,14.0,29.551,29.551,2018,1,1,48.0,0.2916666666666667,29.551,2,0,Early Pit Strategy
1004,822,1,2,1,0,1.0,12.0,29.794,29.794,2018,0,-1,48.0,0.25,29.794,2,0,Early Pit Strategy
1004,20,3,3,1,0,1.0,13.0,29.798,29.798,2018,0,0,48.0,0.2708333333333333,29.798,2,0,Early Pit Strategy
1004,8,4,4,1,0,1.0,18.0,29.531,29.531,2018,0,0,48.0,0.375,29.531,2,0,Early Pit Strategy
1004,830,19,5,1,0,1.0,43.0,29.37,29.37,2018,1,14,48.0,0.8958333333333334,29.37,2,1,Aggressive Multi-Stop
1004,817,18,6,1,0,1.0,39.0,37.446,37.446,2018,1,12,48.0,0.8125,37.446,-1,-1,Outlier (Anomalous)
1004,844,7,7,1,0,1.0,10.0,30.397,30.397,2018,0,0,48.0,0.20833333333333334,30.397,2,0,Early Pit Strategy
1004,825,5,8,11,1,1.0,9.0,29.904,29.904,2018,0,-3,48.0,0.1875,29.904,2,0,Early Pit Strategy
1004,839,6,9,11,1,1.0,10.0,30.642,30.642,2018,0,-3,48.0,0.20833333333333334,30.642,2,0,Early Pit Strategy
1004,815,8,10,11,1,1.0,12.0,29.924,29.924,2018,0,-2,48.0,0.25,29.924,2,0,Early Pit Strategy
1004,154,9,11,11,1,1.0,8.0,30.469,30.469,2018,0,-2,48.0,0.16666666666666666,30.469,2,0,Early Pit Strategy
1004,807,12,12,11,1,1.0,35.0,30.625,30.625,2018,0,0,48.0,0.7291666666666666,30.625,2,1,Aggressive Multi-Stop
1004,828,10,13,11,1,2.0,11.0,30.0985,60.197,2018,0,-3,48.0,0.22916666666666666,30.0985,0,0,Early Pit Strategy
1004,4,16,14,11,1,1.0,5.0,30.348,30.348,2018,1,2,48.0,0.10416666666666667,30.348,2,1,Aggressive Multi-Stop
1004,840,14,15,11,1,1.0,7.0,29.266,29.266,2018,0,-1,48.0,0.14583333333333334,29.266,2,1,Aggressive Multi-Stop
1004,838,15,16,12,1,1.0,11.0,29.636,29.636,2018,0,-1,48.0,0.22916666666666666,29.636,2,1,Aggressive Multi-Stop
1004,832,11,17,12,1,1.0,32.0,30.021,30.021,2018,0,-6,48.0,0.6666666666666666,30.021,2,0,Early Pit Strategy
1004,845,13,18,12,1,1.0,10.0,29.912,29.912,2018,0,-5,48.0,0.20833333333333334,29.912,2,0,Early Pit Strategy
1004,843,20,20,23,1,1.0,3.0,29.418,29.418,2018,0,0,48.0,0.0625,29.418,2,1,Aggressive Multi-Stop
1005,1,1,1,1,0,1.0,24.0,22.614,22.614,2018,0,0,37.0,0.6486486486486487,22.614,2,0,Early Pit Strategy
1005,822,2,2,1,0,1.0,23.0,22.777,22.777,2018,0,0,37.0,0.6216216216216216,22.777,2,0,Early Pit Strategy
1005,830,3,3,1,0,1.0,21.0,28.789,28.789,2018,0,0,37.0,0.5675675675675675,28.789,2,0,Early Pit Strategy
1005,817,15,4,1,0,1.0,23.0,22.864,22.864,2018,1,11,37.0,0.6216216216216216,22.864,2,1,Aggressive Multi-Stop
1005,8,4,5,1,0,1.0,17.0,22.781,22.781,2018,0,-1,37.0,0.4594594594594595,22.781,2,0,Early Pit Strategy
1005,20,8,6,1,0,1.0,26.0,22.748,22.748,2018,1,2,37.0,0.7027027027027027,22.748,2,0,Early Pit Strategy
1005,815,9,7,1,0,1.0,24.0,23.635,23.635,2018,1,2,37.0,0.6486486486486487,23.635,2,0,Early Pit Strategy
1005,154,5,8,1,0,1.0,29.0,23.692,23.692,2018,0,-3,37.0,0.7837837837837838,23.692,2,0,Early Pit Strategy
1005,839,11,9,1,0,1.0,26.0,23.316,23.316,2018,1,2,37.0,0.7027027027027027,23.316,2,1,Aggressive Multi-Stop
1005,832,13,10,11,1,1.0,32.0,23.477,23.477,2018,1,3,37.0,0.8648648648648649,23.477,2,1,Aggressive Multi-Stop
1005,842,7,11,11,1,1.0,29.0,23.376,23.376,2018,0,-4,37.0,0.7837837837837838,23.376,2,0,Early Pit Strategy
1005,828,20,12,11,1,1.0,5.0,23.244,23.244,2018,1,8,37.0,0.13513513513513514,23.244,2,1,Aggressive Multi-Stop
1005,843,6,13,11,1,1.0,28.0,23.11,23.11,2018,0,-7,37.0,0.7567567567567568,23.11,2,0,Early Pit Strategy
1005,4,18,14,11,1,1.0,26.0,27.454,27.454,2018,1,4,37.0,0.7027027027027027,27.454,2,1,Aggressive Multi-Stop
1005,838,19,15,11,1,1.0,23.0,23.159,23.159,2018,1,4,37.0,0.6216216216216216,23.159,2,1,Aggressive Multi-Stop
1005,845,17,16,11,1,2.0,4.0,23.6535,47.307,2018,1,1,37.0,0.10810810810810811,23.6535,0,1,Aggressive Multi-Stop
1005,840,14,17,11,1,2.0,14.0,26.7305,53.461,2018,0,-3,37.0,0.3783783783783784,26.7305,0,0,Early Pit Strategy
1005,844,10,18,26,1,2.0,4.0,32.7815,65.563,2018,0,-8,37.0,0.10810810810810811,32.7815,0,0,Early Pit Strategy
1005,807,16,19,5,1,1.0,30.0,23.555,23.555,2018,0,-3,37.0,0.8108108108108109,23.555,2,1,Aggressive Multi-Stop
1005,825,12,20,130,1,1.0,2.0,29.007,29.007,2018,0,-8,37.0,0.05405405405405406,29.007,2,0,Early Pit Strategy
1006,8,2,1,1,0,1.0,21.0,23.714,23.714,2018,1,1,35.0,0.6,23.714,2,0,Early Pit Strategy
1006,830,18,2,1,0,1.0,22.0,23.446,23.446,2018,1,16,35.0,0.6285714285714286,23.446,2,1,Aggressive Multi-Stop
1006,1,1,3,1,0,2.0,11.0,23.804,47.608,2018,0,-2,35.0,0.3142857142857143,23.804,0,0,Early Pit Strategy
1006,20,5,4,1,0,1.0,26.0,24.449,24.449,2018,1,1,35.0,0.7428571428571429,24.449,2,0,Early Pit Strategy
1006,822,3,5,1,0,1.0,23.0,23.478,23.478,2018,0,-2,35.0,0.6571428571428571,23.478,2,0,Early Pit Strategy
1006,807,7,6,1,0,1.0,23.0,24.681,24.681,2018,1,1,35.0,0.6571428571428571,24.681,2,0,Early Pit Strategy
1006,832,11,7,1,0,1.0,24.0,29.319,29.319,2018,1,4,35.0,0.6857142857142857,29.319,2,1,Aggressive Multi-Stop
1006,815,10,8,1,0,1.0,25.0,25.723,25.723,2018,1,2,35.0,0.7142857142857143,25.723,2,1,Aggressive Multi-Stop
1006,843,20,9,11,1,1.0,27.0,23.819,23.819,2018,1,11,35.0,0.7714285714285715,23.819,2,1,Aggressive Multi-Stop
1006,828,16,10,11,1,1.0,30.0,23.94,23.94,2018,1,6,35.0,0.8571428571428571,23.94,2,1,Aggressive Multi-Stop
1006,838,17,11,11,1,2.0,10.0,24.130000000000003,48.260000000000005,2018,1,6,35.0,0.2857142857142857,24.130000000000003,0,1,Aggressive Multi-Stop
1006,842,19,12,11,1,2.0,10.0,24.042,48.084,2018,1,7,35.0,0.2857142857142857,24.042,0,1,Aggressive Multi-Stop
1006,845,14,13,11,1,2.0,10.0,23.7005,47.401,2018,1,1,35.0,0.2857142857142857,23.7005,0,1,Aggressive Multi-Stop
1006,840,15,14,12,1,3.0,1.0,27.98466666666667,83.95400000000001,2018,1,1,35.0,0.02857142857142857,27.98466666666667,1,1,Aggressive Multi-Stop
1006,844,9,15,130,1,1.0,1.0,34.812,34.812,2018,0,-6,35.0,0.02857142857142857,34.812,2,0,Early Pit Strategy
1006,154,8,17,130,1,1.0,1.0,35.104,35.104,2018,0,-9,35.0,0.02857142857142857,35.104,2,0,Early Pit Strategy
1006,839,6,19,2,1,1.0,22.0,24.534,24.534,2018,0,-13,35.0,0.6285714285714286,24.534,2,0,Early Pit Strategy
1006,825,12,20,2,1,1.0,30.0,23.723,23.723,2018,0,-8,35.0,0.8571428571428571,23.723,2,0,Early Pit Strategy
1007,830,2,1,1,0,2.0,13.0,22.131500000000003,44.263000000000005,2018,1,1,49.0,0.2653061224489796,22.131500000000003,0,0,Early Pit Strategy
1007,20,4,2,1,0,2.0,17.0,22.2175,44.435,2018,1,2,49.0,0.3469387755102041,22.2175,0,0,Early Pit Strategy
1007,8,6,3,1,0,1.0,17.0,22.017,22.017,2018,1,3,49.0,0.3469387755102041,22.017,2,0,Early Pit Strategy
1007,1,3,4,1,0,2.0,11.0,22.334,44.668,2018,0,-1,49.0,0.22448979591836735,22.334,0,0,Early Pit Strategy
1007,822,5,5,11,1,3.0,11.0,22.834666666666667,68.504,2018,0,0,49.0,0.22448979591836735,22.834666666666667,1,0,Early Pit Strategy
1007,807,7,6,12,1,1.0,12.0,23.037,23.037,2018,1,1,49.0,0.24489795918367346,23.037,2,0,Early Pit Strategy
1007,844,9,7,12,1,1.0,13.0,22.588,22.588,2018,1,2,49.0,0.2653061224489796,22.588,2,0,Early Pit Strategy
1007,838,15,8,12,1,1.0,12.0,22.174,22.174,2018,1,7,49.0,0.24489795918367346,22.174,2,1,Aggressive Multi-Stop
1007,828,10,9,12,1,1.0,16.0,31.406,31.406,2018,1,1,49.0,0.32653061224489793,31.406,2,0,Early Pit Strategy
1007,842,20,10,12,1,2.0,5.0,22.8125,45.625,2018,1,10,49.0,0.10204081632653061,22.8125,0,1,Aggressive Multi-Stop
1007,839,11,11,12,1,2.0,1.0,25.281,50.562,2018,0,0,49.0,0.02040816326530612,25.281,0,0,Early Pit Strategy
1007,840,17,12,12,1,2.0,10.0,23.911,47.822,2018,1,5,49.0,0.20408163265306123,23.911,0,1,Aggressive Multi-Stop
1007,845,19,13,12,1,1.0,11.0,22.732,22.732,2018,1,6,49.0,0.22448979591836735,22.732,2,1,Aggressive Multi-Stop
1007,843,14,14,12,1,2.0,1.0,22.804,45.608,2018,0,0,49.0,0.02040816326530612,22.804,0,0,Early Pit Strategy
1007,825,16,15,12,1,1.0,43.0,22.39,22.39,2018,1,1,49.0,0.8775510204081632,22.39,2,1,Aggressive Multi-Stop
1007,154,18,16,13,1,2.0,44.0,23.0795,46.159,2018,1,2,49.0,0.8979591836734694,23.0795,0,1,Aggressive Multi-Stop
1007,817,1,17,5,1,1.0,12.0,22.022,22.022,2018,0,-16,49.0,0.24489795918367346,22.022,2,0,Early Pit Strategy
1007,815,13,18,23,1,1.0,30.0,23.755,23.755,2018,0,-5,49.0,0.6122448979591837,23.755,2,0,Early Pit Strategy
1007,832,8,19,22,1,1.0,11.0,22.66,22.66,2018,0,-11,49.0,0.22448979591836735,22.66,2,0,Early Pit Strategy
1008,1,1,1,1,0,1.0,19.0,22.641,22.641,2018,0,0,54.0,0.35185185185185186,22.641,2,0,Early Pit Strategy
1008,830,5,2,1,0,1.0,35.0,23.432,23.432,2018,1,3,54.0,0.6481481481481481,23.432,2,0,Early Pit Strategy
1008,8,4,3,1,0,1.0,31.0,22.766,22.766,2018,1,1,54.0,0.5740740740740741,22.766,2,0,Early Pit Strategy
1008,817,11,4,1,0,1.0,39.0,23.3,23.3,2018,1,7,54.0,0.7222222222222222,23.3,2,1,Aggressive Multi-Stop
1008,822,3,5,1,0,2.0,18.0,22.841,45.682,2018,0,-2,54.0,0.3333333333333333,22.841,0,0,Early Pit Strategy
1008,20,2,6,1,0,2.0,27.0,22.616999999999997,45.233999999999995,2018,0,-4,54.0,0.5,22.616999999999997,0,0,Early Pit Strategy
1008,844,7,7,1,0,1.0,35.0,23.593,23.593,2018,0,0,54.0,0.6481481481481481,23.593,2,0,Early Pit Strategy
1008,154,8,8,1,0,1.0,32.0,23.403,23.403,2018,0,0,54.0,0.5925925925925926,23.403,2,0,Early Pit Strategy
1008,825,10,9,1,0,1.0,41.0,23.115,23.115,2018,1,1,54.0,0.7592592592592593,23.115,2,0,Early Pit Strategy
